,text,dialect
278,اخر كلامي ليك تحطي راسك لمخدة راجعي ضميرك وتفكري نهار تتحاسبي مش تنفعك لاكنزة سهيلة واحنا وليات,DZ
279,الغلطة مش فيك الغلطة فالي قيمك ودارلك الشان ماكنت ماسامع بيك حسبوك عندك دم جزائري معليش كيما طلعت تهبط لان كي تخسر بلادك مايبقالك والو فالدنيا,DZ
280,حسبنا الله ونعم الوكيل يالطيف اتاكد انعدمت الرحمة والانسانية صدمة كبيرة انا مجرد التفكير بالحادثة طير النوم عيني والناس موجودة سمحت باللي عادي,DZ
281,اخرجو عمر الاقل ماتغلطوش اتفكرو صورة سهيلة ماتبهدلوهاش حابب يعمل شوشرة ويبين فانزها مش محترم,DZ
282,احنا انتو تعملوه واش تسميه عمري دخلت لتاقكم غلطت تصرفاتكم تخلينا نرد,DZ
283,شكرا تسلم كلك ذوق,DZ
284,والله شي راجع انهم يظلون يغيرون البلد اللي,DZ
285,لازم توصلولها الناس يتواصلو وضحولها راينا مش التاق لان مايجيب نتيجة,DZ
286,شربة بالجاج وكثرو الحار يقهروني والله مخليين المهم ومركزين اشياء تافهة,DZ
287,انفجر وحياة ربي,DZ
288,فناة الطبخات لي نحبها ههه,DZ
289,يا واد يا رومانسي زدت شوي ومعرفتش بصح هذي تليق غنية,DZ
290,احلفي سهيلة قالت كنزة غلطت وماحترمتش المغرب درك نعتذرلك ونغلق حسابي يابنتي حرام عليكم الفتن والله كرهتونا,DZ
291,اكيد يالحبيبة رانا بلاد وحدة,DZ
292,راني نشوف الصنف يا سمير,DZ
293,حواء دموع عيني غآلية وطيبتي ناادرة عندي ثقة بالنفس يجعل الجااهلين يظنوني مغرورة,DZ
294,وانا اقولك خليك موضوعية وشوفي كمان يغلط سهيلة وشوفي الناس تحب ايهاب روحي شوفي الردود تغريدة الوزير تتاكدي كلامي,DZ
295,ههههههههه حلوة الحركه كريس,DZ
296,نامي الجنب لي يريحك لي تمضغ العلك وطرطرق ولكار كامل تشوف منحهلها فمها ولي تضحك صحباتها بصوت مرتفع منسكتها ولي دير الغنى يعيط منطفيلها تليفون ولي تسب طريق منشوف ربي يسهل انا مديت مجرد رأيي يحترم يحترم وانا نتقبل ردودكم,DZ
297,جزائرية وفحلة وبنت رجال وبلادي ماتتقارنش بزوج كلمات وزيد انت اللي قللت قيمتها بكلامك كله سب وتطياح,DZ
298,حبيت واحب وللأبد ريالمدريد,DZ
299,قلبنا قلبكم هلا مدريد,DZ
300,انت ماحددتي بس كثير فانز حدد واتهمونا تاق سهيلة واحنا نحب ونبقى نحبو ومشاركين قناتو ربي معاه,DZ
301,ناتشو الخرا مستفززز شوتوووووه برشلونهريالمدريد,DZ
302,والله يا فتوح صدقت,DZ
303,ترى انا ماني مطولة لغيبة طال عمرك انا ادش لطويطر ونت متشوفتي الله يسلمتش,DZ
304,صح فطوركم وربي يتقبل منكم توحشتكم وتوحشت تويتررمضانكريم,DZ
305,وين تشوف صديق سهيلة حساب جديد فولو يجي تصدقوه,DZ
306,احنا ماطلبنا منك تحبي سهيلة خليك دعم ايهاب بس ماتخترعي مشاكل السوهابيين ماتنكري السوهابيين دعم ايهاب ياريت شوي احترام,DZ
307,وساخة فانزك ننشرها مكان حنا ماعملنا سبيام بس نرد الصاع صاعين نتي الخاسر الوحيد,DZ
308,الموت مافيه حب وكره خلونا منو حر ماتنشغلو بالتفاهات عندنا المهم,DZ
309,واش جبتيلي معك جيت,DZ
310,ياريت لان الوضع زاد حدو حنان وسهيلة بنتين جماهرية والعيب مافي اسهل منو لسبب مش معروف لليوم,DZ
311,مش صح الحساب مش حسابو مزور,DZ
312,كذابين ماحد يسمعلهم ماعندهم دليل ماتردو عليهم اصلا,DZ
313,مش وقتو اعطيناه وقتو مرات عديدة مش تنزل اغنية سهيلة بساعات نتشغلو بشي مش مضمون,DZ
314,حبيبة قلبي احلئ مانو بالكون,DZ
315,العام الجاي شاء الله,DZ
316,وش بيكم مبروك وشيه بروك هذي هههههههه,DZ
317,عندو الحق شيخ كي مانيش خايف زيمبابوي خايف فريقنا الجزايرزيمبابوي,DZ
318,يعيشك عندك زي لعسل ديما الحقيقة تجرح فر الصميم ياو اسمك صابرة خير حاجة,DZ
319,اخبرها تفاصيل التفاصيل ربي يخليها ليا,DZ
320,وانتي زادة ياعيون مريوووم,DZ
321,نقولكم فانز سهيلة خطر ويعمل المستخيل يخرب الله يستر الوضع مايطمن افطنو ماتلعبو بمستقبلها,DZ
322,نديو الذهبية مخلوفي ليوم نديرلك شوي نش لحسابك,DZ
323,انتي تقدري تتحكمي تصرفات الاف وتضمني افعالهم حرام تتكلمي وانتي مش متاكدة غيرك ولما تصير فيكم قولو احنا عملناها,DZ
324,ولعلمك ماعملنا سبيام حنان لان السبيام ماينقص الفولو وروحي اتاكدي هذوك فانز عملو انفولو,DZ
325,بلكي بذوقهم عندكم شي صحتين وهناا حبيبتي,DZ
326,مافهمتش علاه الريتويت قليل يهبلوني مشاكل يجو يجرو,DZ
327,ديري حسابي القهوة احلام راني جاية,DZ
328,مغربيةمصرية اللي تربح هذيك مصرالمغرب,DZ
329,سهيلهفيالجزايريهالثالثه,DZ
330,تلومي نفسك,DZ
331,ربي يطول عمرو,DZ
332,قالتلي صاحبتي تاع باب الزوار حسو بيها ربي يستر,DZ
333,ماتتسرعو مش حسابو حساب مزور هدفهم يعملو ضجة ويلهونا,DZ
334,قصدتو نشجعو باحترام بصح توصل للبلاد فنانين العالم مايهمونيش,DZ
335,احشمي مش طريقة الرد ومؤة جاية ماتتكلميش سهيلة لان مش طبعنا ندخل بلدان تفاهات,DZ
336,وش نقولو ربي يرحمه ربي يرحمها هواريمنار,DZ
337,جاوبيني برك وكتاه فانز سهيلة يسمع خبر كيما ومايطلعوش ترند وقتها موالف خبر استضافة اذاعة يطلع ترند يسمعو,DZ
338,شهادة نعتز ونفتخر بيها شكر,DZ
339,هذي عندها وحد ليومين قعدت وحدة قدامي طرطق العلك وكي قاللها وحد الشيخ عيب حبسي تجغبيل بالعلك يا بنتي سباتو وقاتلو مش كار باباك عندها الحق ونتي عندك الحق حر روحو,DZ
340,أعطيك نظارة ماتحتاج ماذاتقوللمنيراقبكعليتويتر,DZ
341,شكر حبيبتي بس والله طريقتو مستفزة عملتلو فولو وشكرتو شو تعمل مفروض يرد يكلمها خاص,DZ
342,كانو يخسرو بمع اضعف الفرق كاس افريقيا ماكانوش يحلمو بيها مش كاس العالم كانو يتفرجو علينا ويبكو,DZ
343,انتي سمعتي التصريح عشان تحكمي وتغلطي بالكلام الله مش عارفة ليه تحبو تخترعو الفتن كلمة اتقالت صح وبعدين الحمد لله البطولة مش بيدك شاء الله الفوز واذا مفزناش فربنا مش كاتب وبلاش فتن ارجعي شوفي التصريح,DZ
344,حابة تتضرب باه توب عندها لسان وتهدر الرقي,DZ
345,ابكي ابكي هاتوها هاتو,DZ
346,روح تكرفص وجه البق,DZ
347,اخطونا منهم مش وقتهم ماعندناش وقت للتفاهات والمشاكل,DZ
348,شكون لي عندهم نعاج صخفت نصرح حققوا لي امنيني,DZ
349,الصحفي سال سؤال بايخ وعايز منو فتنة بس المدرب جاوب بكل وعي وبطريقة احترافية ومخلاش فرصة للفتن قالو يرحب بتشجيع المصريين ولو مش عايزين احرار الصح,DZ
350,الجزائريين شعب مقود يعني يحب الضحك والمزح وين الغلط وشو جاب سيرة السعودية اصلا,DZ
351,نجيبك نجيبك عفرتي نجيبكحالف بحلوفي ماعنديش نولي حبيبك محبة ماشي بالمال عمري راه بشخصية الليمعندوش,DZ
352,اكتبو حاجة للفانز رايح لتاقات الطلاب يسب ويعمل مشاكل احنا وقت حساس مالازم نلتهي بمشاكل جهة,DZ
353,مابيه والو نحبحبو,DZ
354,كيفي هههه رقدت ساعة وفطنت,DZ
355,عدوى انا تفكرت مقصودة,DZ
356,كي ماتعرضهمش تقولو لازم توقف ولادها ولما تستدعيهم تقولو تقيمهم واش حبيتي تديرلهم راهم مبتدئيين علاه واش دارو لبلادهم,DZ
357,ماشاء الله روعة يستاهل يبقى,DZ
358,حقك تتاكد لان اعلامكم مزبلة بصراحة ردلي خبر بضمير ماتشوف الفيديو,DZ
359,فكرة انا عارفة المشكلة مش فشعب مصر الطيب لان الاغلبية ماشافو الفيديو اعتذرو انت بس مش راضي تعترف مش عارفة ليه وانا لسى التحدي وياخي اتضح كلام الصحفي انا حعتذر منكولسى مستنية رردك,DZ
360,وحسابات تويتر لازم ماترد الفانز فيهم لان الحسابين متابعينها فيهم فنانين وصحافيين مش للضحك يعني صورتها,DZ
361,تفو كلب مش متربي عبيد ميمي بوس الايادي خلاكم بلا اخلاق واحترام يارخيس روح اسجد لسيدك ياعبد واحلى بلوك,DZ
362,وانا نقولك العكس يحط ادللة لمصدقيتو ويشهد نضال الاحمدية ركزي كلامو وحكاية حنان تفوز انسايها مستحيل,DZ
363,بعدين كلامي مش احباط مش لازم نستهان بغيرنا ونتغر وانا اتمنى مانندم تقصيرنا انا عارفة كثير تعبو ومش لازم يضيع التعب,DZ
364,غردي بزاف ومنشني غيرك وكل شوي غيري الرقم السري,DZ
365,حسابين قنوات يوتيوب ضاع الفانز,DZ
366,خطرة رايحه جايةمانيش مالفا نحني مانحبهاشوكي حبيت هذي لمره خرجت عليا طريق,DZ
367,الفانز صارت يهتم بالتفاهات روحي شوفي التاق صارلهم ساعات الموضوع والتعاليق,DZ
368,قالولي العيد بعيوني درب مدريد دلوني ريالمدريداتليتكومدريد,DZ
369,عيوني ومبروك مقدما,DZ
370,ماجاوبتني سؤالي وانا ماتكلمت كنزة غيرها ومش عارفة انت تدري اغراض الناس ونواياهم,DZ
